from_community,from_id,to_community,to_id,rank,bike_possible,scheduled_ground_only,boardings,modes,operators,journey_km,schedule_cautions,summary
Qualicum Beach,qualicum-beach,Vanderhoof,vanderhoof,7,TRUE,TRUE,7,local-bus; local-bus; ferry; skytrain; bus; bus; bus,BC Transit; Hullo; TransLink; Ebus; BC Bus North (Tahltan NST Busing Ltd.),,limited,"City bus, city bus, ferry, SkyTrain, coach bus, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Vanderhoof,vanderhoof,8,TRUE,TRUE,7,local-bus; local-bus; ferry; skytrain; bus; bus; intercity-train,BC Transit; Hullo; TransLink; Ebus; VIA Rail,,limited,"City bus, city bus, ferry, SkyTrain, coach bus, coach bus, then train."
Qualicum Beach,qualicum-beach,Vanderhoof,vanderhoof,9,TRUE,FALSE,7,local-bus; local-bus; air; skytrain; air; ferry; bus,BC Transit; Harbour Air; TransLink; Pacific Coastal Airlines; BC Ferries; BC Bus North (Tahltan NST Busing Ltd.),,limited,"City bus, city bus, plane, SkyTrain, plane, ferry, then coach bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,1,TRUE,TRUE,7,local-bus; local-bus; ferry; skytrain; bus; local-bus; local-bus,BC Transit; Hullo; TransLink; Ebus,,,"City bus, city bus, ferry, SkyTrain, coach bus, city bus, then city bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,2,TRUE,TRUE,6,local-bus; local-bus; ferry; skytrain; bus; bus,BC Transit; Hullo; TransLink; Ebus,,,"City bus, city bus, ferry, SkyTrain, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,3,TRUE,TRUE,6,local-bus; local-bus; ferry; skytrain; bus; bus,BC Transit; Hullo; TransLink; Ebus,,,"City bus, city bus, ferry, SkyTrain, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,4,TRUE,TRUE,6,local-bus; local-bus; ferry; skytrain; bus; bus,BC Transit; Hullo; TransLink; Ebus,,,"City bus, city bus, ferry, SkyTrain, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,5,TRUE,TRUE,7,local-bus; local-bus; ferry; bus; bus; local-bus; local-bus,BC Transit; Hullo; Quick Shuttle (Quick Coach Lines / TRAXX); Ebus,494.6,seasonal,"City bus, city bus, ferry, coach bus, coach bus, city bus, then city bus."
Qualicum Beach,qualicum-beach,Vernon,vernon,6,TRUE,FALSE,7,local-bus; local-bus; air; skytrain; air; local-bus; local-bus,BC Transit; Harbour Air; TransLink; Air Canada,,,"City bus, city bus, plane, SkyTrain, plane, city bus, then city bus."
Qualicum Beach,qualicum-beach,Victoria,victoria,1,TRUE,TRUE,4,local-bus; local-bus; local-bus; local-bus,BC Transit,144.7,,"City bus, city bus, city bus, then city bus."
Qualicum Beach,qualicum-beach,Victoria,victoria,2,TRUE,TRUE,4,local-bus; local-bus; local-bus; bus,BC Transit,136.0,,"City bus, city bus, city bus, then city bus."
Qualicum Beach,qualicum-beach,Victoria,victoria,3,FALSE,TRUE,3,local-bus; local-bus; bus,BC Transit; West Coast Trail Express,200.6,,"City bus, city bus, then coach bus."
Qualicum Beach,qualicum-beach,Victoria,victoria,4,TRUE,FALSE,4,local-bus; local-bus; air; air,BC Transit; Harbour Air,202.8,,"City bus, city bus, plane, then plane."
Qualicum Beach,qualicum-beach,West Kelowna,west-kelowna,1,TRUE,TRUE,5,local-bus; local-bus; ferry; skytrain; bus,BC Transit; Hullo; TransLink; Ebus,,,"City bus, city bus, ferry, SkyTrain, then coach bus."
Qualicum Beach,qualicum-beach,West Kelowna,west-kelowna,2,TRUE,TRUE,5,local-bus; local-bus; ferry; bus; bus,BC Transit; Hullo; Quick Shuttle (Quick Coach Lines / TRAXX); Ebus,435.8,seasonal,"City bus, city bus, ferry, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,West Kelowna,west-kelowna,3,TRUE,FALSE,6,local-bus; local-bus; air; skytrain; air; local-bus,BC Transit; Harbour Air; TransLink; Pacific Coastal Airlines,,limited,"City bus, city bus, plane, SkyTrain, plane, then city bus."
Qualicum Beach,qualicum-beach,West Vancouver,west-vancouver,1,TRUE,TRUE,4,local-bus; local-bus; local-bus; ferry,BC Transit; BC Ferries,110.8,,"City bus, city bus, city bus, then ferry."
Qualicum Beach,qualicum-beach,West Vancouver,west-vancouver,2,TRUE,TRUE,5,local-bus; local-bus; ferry; ferry; local-bus,BC Transit; Hullo; TransLink (SeaBus); TransLink,113.9,,"City bus, city bus, ferry, SeaBus, then city bus."
Qualicum Beach,qualicum-beach,West Vancouver,west-vancouver,3,TRUE,TRUE,4,local-bus; local-bus; ferry; bus,BC Transit; Hullo; Squamish Connector,110.9,seasonal,"City bus, city bus, ferry, then coach bus."
Qualicum Beach,qualicum-beach,Whistler,whistler,1,TRUE,TRUE,5,local-bus; local-bus; ferry; skytrain; bus,BC Transit; Hullo; TransLink; Whistler Shuttle,,,"City bus, city bus, ferry, SkyTrain, then coach bus."
Qualicum Beach,qualicum-beach,Whistler,whistler,2,TRUE,TRUE,5,local-bus; local-bus; ferry; bus; bus,BC Transit; Hullo; Squamish Connector; YVR Skylynx,216.5,seasonal,"City bus, city bus, ferry, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Whistler,whistler,3,TRUE,TRUE,6,local-bus; local-bus; local-bus; local-bus; bus; bus,BC Transit; Wilson's Transportation (BC Connector); Epic Rides,339.1,,"City bus, city bus, city bus, city bus, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Whistler,whistler,4,TRUE,FALSE,4,local-bus; local-bus; air; air,BC Transit; Harbour Air,203.2,,"City bus, city bus, plane, then plane."
Qualicum Beach,qualicum-beach,Williams Lake,williams-lake,1,TRUE,TRUE,6,local-bus; local-bus; ferry; skytrain; bus; bus,BC Transit; Hullo; TransLink; Ebus,,limited,"City bus, city bus, ferry, SkyTrain, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Williams Lake,williams-lake,2,TRUE,TRUE,7,local-bus; local-bus; local-bus; ferry; local-bus; bus; bus,BC Transit; BC Ferries; TransLink; Rider Express; Ebus,672.2,limited,"City bus, city bus, city bus, ferry, city bus, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Williams Lake,williams-lake,3,TRUE,TRUE,7,local-bus; local-bus; ferry; skytrain; local-bus; bus; bus,BC Transit; Hullo; TransLink; Rider Express; Ebus,,limited,"City bus, city bus, ferry, SkyTrain, city bus, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Williams Lake,williams-lake,4,TRUE,TRUE,6,local-bus; local-bus; ferry; bus; bus; bus,BC Transit; Hullo; Quick Shuttle (Quick Coach Lines / TRAXX); Ebus,670.1,limited; seasonal,"City bus, city bus, ferry, coach bus, coach bus, then coach bus."
Qualicum Beach,qualicum-beach,Williams Lake,williams-lake,5,TRUE,FALSE,5,local-bus; local-bus; air; skytrain; air,BC Transit; Harbour Air; TransLink; Pacific Coastal Airlines,,,"City bus, city bus, plane, SkyTrain, then plane."
Quesnel,quesnel,Abbotsford,abbotsford,1,TRUE,TRUE,2,bus; bus,Ebus,586.6,limited,"Coach bus, then coach bus."
Quesnel,quesnel,Abbotsford,abbotsford,2,TRUE,FALSE,3,air; air; air,Pacific Coastal Airlines; Flair Airlines,1757.9,,"Plane, plane, then plane."
Quesnel,quesnel,Alert Bay,alert-bay,1,TRUE,TRUE,5,bus; bus; ferry; local-bus; ferry,Ebus; BC Bus North (Tahltan NST Busing Ltd.); BC Ferries; BC Transit,1219.1,limited,"Coach bus, coach bus, ferry, city bus, then ferry."
Quesnel,quesnel,Alert Bay,alert-bay,2,TRUE,TRUE,5,bus; intercity-train; ferry; local-bus; ferry,Ebus; VIA Rail; BC Ferries; BC Transit,1191.0,limited,"Coach bus, train, ferry, city bus, then ferry."
Quesnel,quesnel,Alert Bay,alert-bay,3,TRUE,FALSE,7,bus; bus; skytrain; ferry; rental-car; local-bus; ferry,Ebus; TransLink; Hullo; Budget; BC Transit; BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, ferry, rental car, city bus, then ferry."
Quesnel,quesnel,Alert Bay,alert-bay,4,TRUE,FALSE,4,air; air; local-bus; ferry,Pacific Coastal Airlines; BC Transit; BC Ferries,834.5,limited,"Plane, plane, city bus, then ferry."
Quesnel,quesnel,Barkerville,barkerville,1,TRUE,TRUE,1,local-bus,BC Transit,66.5,limited,"One city bus, straight through."
Quesnel,quesnel,Bella Bella,bella-bella,1,TRUE,TRUE,4,bus; bus; ferry; ferry,Ebus; BC Bus North (Tahltan NST Busing Ltd.); BC Ferries,1336.5,limited,"Coach bus, coach bus, ferry, then ferry."
Quesnel,quesnel,Bella Bella,bella-bella,2,TRUE,TRUE,4,bus; intercity-train; ferry; ferry,Ebus; VIA Rail; BC Ferries,1308.4,limited,"Coach bus, train, ferry, then ferry."
Quesnel,quesnel,Bella Bella,bella-bella,3,TRUE,FALSE,6,bus; bus; skytrain; ferry; rental-car; ferry,Ebus; TransLink; Hullo; Budget; BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, ferry, rental car, then ferry."
Quesnel,quesnel,Bella Bella,bella-bella,4,TRUE,FALSE,2,air; air,Pacific Coastal Airlines,918.4,,"Plane, then plane."
Quesnel,quesnel,Bella Coola,bella-coola,1,TRUE,TRUE,4,bus; bus; ferry; ferry,Ebus; BC Bus North (Tahltan NST Busing Ltd.); BC Ferries,1437.0,limited,"Coach bus, coach bus, ferry, then ferry."
Quesnel,quesnel,Bella Coola,bella-coola,2,TRUE,TRUE,4,bus; intercity-train; ferry; ferry,Ebus; VIA Rail; BC Ferries,1408.9,limited,"Coach bus, train, ferry, then ferry."
Quesnel,quesnel,Bella Coola,bella-coola,3,TRUE,FALSE,6,bus; bus; skytrain; ferry; rental-car; ferry,Ebus; TransLink; Hullo; Budget; BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, ferry, rental car, then ferry."
Quesnel,quesnel,Bella Coola,bella-coola,4,TRUE,FALSE,3,air; air; ferry,Pacific Coastal Airlines; BC Ferries,1018.9,limited,"Plane, plane, then ferry."
Quesnel,quesnel,Bowen Island,bowen-island,1,TRUE,TRUE,4,bus; bus; local-bus; ferry,Ebus; Rider Express; TransLink; BC Ferries,674.2,limited,"Coach bus, coach bus, city bus, then ferry."
Quesnel,quesnel,Bowen Island,bowen-island,2,TRUE,TRUE,5,bus; bus; skytrain; bus; ferry,Ebus; TransLink; Squamish Connector; BC Ferries,,limited; seasonal,"Coach bus, coach bus, SkyTrain, coach bus, then ferry."
Quesnel,quesnel,Bowen Island,bowen-island,3,TRUE,TRUE,7,bus; bus; skytrain; ferry; local-bus; local-bus; ferry,Ebus; TransLink; TransLink (SeaBus); BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, SeaBus, city bus, city bus, then ferry."
Quesnel,quesnel,Bowen Island,bowen-island,4,TRUE,FALSE,6,air; skytrain; air; local-bus; ferry; ferry,Pacific Coastal Airlines; TransLink; Harbour Air; BC Transit; BC Ferries,,,"Plane, SkyTrain, plane, city bus, ferry, then ferry."
Quesnel,quesnel,Brentwood Bay,brentwood-bay,1,TRUE,TRUE,5,bus; bus; skytrain; local-bus; ferry,Ebus; TransLink; BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, city bus, then ferry."
Quesnel,quesnel,Brentwood Bay,brentwood-bay,2,TRUE,TRUE,5,bus; bus; skytrain; local-bus; bus,Ebus; TransLink; Wilson's Transportation (BC Connector),,limited,"Coach bus, coach bus, SkyTrain, city bus, then coach bus."
Quesnel,quesnel,Brentwood Bay,brentwood-bay,3,TRUE,TRUE,6,bus; bus; local-bus; skytrain; local-bus; ferry,Ebus; Rider Express; BC Transit; TransLink; BC Ferries,,limited,"Coach bus, coach bus, city bus, SkyTrain, city bus, then ferry."
Quesnel,quesnel,Brentwood Bay,brentwood-bay,4,TRUE,TRUE,7,bus; bus; skytrain; ferry; local-bus; local-bus; ferry,Ebus; TransLink; Hullo; BC Transit; BC Ferries,,limited,"Coach bus, coach bus, SkyTrain, ferry, city bus, city bus, then ferry."
Quesnel,quesnel,Brentwood Bay,brentwood-bay,5,TRUE,FALSE,2,air; air,Pacific Coastal Airlines,506.5,,"Plane, then plane."
Quesnel,quesnel,Burnaby,burnaby,1,TRUE,TRUE,3,bus; bus; skytrain,Ebus; TransLink,,limited,"Coach bus, coach bus, then SkyTrain."
Quesnel,quesnel,Burnaby,burnaby,2,TRUE,TRUE,3,bus; bus; local-bus,Ebus; BC Transit,645.6,limited,"Coach bus, coach bus, then city bus."
Quesnel,quesnel,Burnaby,burnaby,3,TRUE,TRUE,3,bus; bus; bus,Ebus; BC Transit,644.7,limited,"Coach bus, coach bus, then city bus."
Quesnel,quesnel,Burnaby,burnaby,4,TRUE,TRUE,3,bus; bus; bus,Ebus; BC Transit,644.7,limited,"Coach bus, coach bus, then city bus."
Quesnel,quesnel,Burnaby,burnaby,5,TRUE,FALSE,2,air; skytrain,Pacific Coastal Airlines; TransLink,,,"Plane, then SkyTrain."
Quesnel,quesnel,Burns Lake,burns-lake,1,TRUE,TRUE,2,bus; bus,Ebus; BC Bus North (Tahltan NST Busing Ltd.),306.8,limited,"Coach bus, then coach bus."
Quesnel,quesnel,Burns Lake,burns-lake,2,TRUE,TRUE,2,bus; intercity-train,Ebus; VIA Rail,306.0,limited,"Coach bus, then train."
Quesnel,quesnel,"Calgary, AB",calgary,1,TRUE,TRUE,2,bus; bus,Ebus,830.7,limited,"Coach bus, then coach bus."
Quesnel,quesnel,"Calgary, AB",calgary,2,TRUE,FALSE,2,air; air,Pacific Coastal Airlines; Flair Airlines,1117.3,,"Plane, then plane."
Quesnel,quesnel,Campbell River,campbell-river,1,TRUE,FALSE,5,bus; bus; skytrain; ferry; rental-car,Ebus; TransLink; Hullo; Budget,,limited,"Coach bus, coach bus, SkyTrain, ferry, then rental car."
Quesnel,quesnel,Campbell River,campbell-river,2,TRUE,FALSE,5,bus; bus; local-bus; ferry; rental-car,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),859.9,limited,"Coach bus, coach bus, city bus, ferry, then rental car."
Quesnel,quesnel,Campbell River,campbell-river,3,TRUE,FALSE,6,bus; bus; local-bus; skytrain; ferry; rental-car,Ebus; Rider Express; BC Transit; TransLink; Hullo; Budget,,limited,"Coach bus, coach bus, city bus, SkyTrain, ferry, then rental car."
Quesnel,quesnel,Campbell River,campbell-river,4,TRUE,FALSE,6,bus; bus; bus; skytrain; ferry; rental-car,Ebus; Rider Express; BC Transit; TransLink; Hullo; Budget,,limited,"Coach bus, coach bus, city bus, SkyTrain, ferry, then rental car."
Quesnel,quesnel,Campbell River,campbell-river,5,FALSE,TRUE,5,bus; bus; skytrain; ferry; bus,Ebus; TransLink; Hullo; Island Link,,limited,"Coach bus, coach bus, SkyTrain, ferry, then coach bus."
Quesnel,quesnel,Campbell River,campbell-river,6,FALSE,TRUE,6,bus; bus; local-bus; ferry; local-bus; bus,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Island Link,864.3,limited,"Coach bus, coach bus, city bus, ferry, city bus, then coach bus."
Quesnel,quesnel,Campbell River,campbell-river,7,FALSE,TRUE,6,bus; bus; local-bus; skytrain; ferry; bus,Ebus; Rider Express; BC Transit; TransLink; Hullo; Island Link,,limited,"Coach bus, coach bus, city bus, SkyTrain, ferry, then coach bus."
Quesnel,quesnel,Campbell River,campbell-river,8,TRUE,FALSE,2,air; air,Pacific Coastal Airlines,615.8,,"Plane, then plane."
Quesnel,quesnel,Castlegar,castlegar,1,TRUE,TRUE,3,bus; bus; bus,Ebus; Mountain Man Mike's,855.7,limited,"Coach bus, coach bus, then coach bus."
Quesnel,quesnel,Castlegar,castlegar,2,TRUE,TRUE,4,bus; bus; bus; local-bus,Ebus; Mountain Man Mike's; BC Transit,1379.8,limited,"Coach bus, coach bus, coach bus, then city bus."
Quesnel,quesnel,Castlegar,castlegar,3,FALSE,TRUE,3,bus; bus; bus,Ebus; Silver City Stagelines,749.8,limited,"Coach bus, coach bus, then coach bus."
Quesnel,quesnel,Castlegar,castlegar,4,TRUE,FALSE,3,air; skytrain; bus,Pacific Coastal Airlines; TransLink; Mountain Man Mike's,,limited,"Plane, SkyTrain, then coach bus."
Quesnel,quesnel,Chilliwack,chilliwack,1,TRUE,TRUE,2,bus; bus,Ebus,559.4,limited,"Coach bus, then coach bus."
Quesnel,quesnel,Chilliwack,chilliwack,2,TRUE,FALSE,3,air; skytrain; local-bus,Pacific Coastal Airlines; TransLink; BC Transit,,,"Plane, SkyTrain, then city bus."
Quesnel,quesnel,Clearwater,clearwater,1,TRUE,TRUE,2,bus; local-bus,Ebus; BC Transit,466.8,limited,"Coach bus, then city bus."
Quesnel,quesnel,Clearwater,clearwater,2,TRUE,FALSE,4,air; skytrain; bus; local-bus,Pacific Coastal Airlines; TransLink; Ebus; BC Transit,,limited,"Plane, SkyTrain, coach bus, then city bus."
Quesnel,quesnel,Comox,comox,1,TRUE,FALSE,6,bus; bus; skytrain; ferry; local-bus; rental-car,Ebus; TransLink; Hullo; BC Transit; National Car & Truck Rental (Vancouver Island),,limited,"Coach bus, coach bus, SkyTrain, ferry, city bus, then rental car."
Quesnel,quesnel,Comox,comox,2,TRUE,FALSE,5,bus; bus; local-bus; ferry; rental-car,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),818.6,limited,"Coach bus, coach bus, city bus, ferry, then rental car."
Quesnel,quesnel,Comox,comox,3,TRUE,TRUE,6,bus; bus; local-bus; ferry; bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; Sunshine Coast Connector,830.5,limited,"Coach bus, coach bus, city bus, ferry, coach bus, then ferry."
Quesnel,quesnel,Comox,comox,4,FALSE,TRUE,6,bus; bus; skytrain; ferry; bus; local-bus,Ebus; TransLink; Hullo; Island Link; BC Transit,,limited,"Coach bus, coach bus, SkyTrain, ferry, coach bus, then city bus."
Quesnel,quesnel,Comox,comox,5,FALSE,TRUE,7,bus; bus; local-bus; ferry; local-bus; bus; local-bus,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Island Link,830.8,limited,"Coach bus, coach bus, city bus, ferry, city bus, coach bus, then city bus."
Quesnel,quesnel,Comox,comox,6,TRUE,FALSE,2,air; air,Pacific Coastal Airlines,576.2,,"Plane, then plane."
Quesnel,quesnel,Coquitlam,coquitlam,1,TRUE,TRUE,3,bus; bus; skytrain,Ebus; TransLink,,limited,"Coach bus, coach bus, then SkyTrain."
Quesnel,quesnel,Coquitlam,coquitlam,2,TRUE,TRUE,4,bus; bus; local-bus; skytrain,Ebus; Rider Express; BC Transit; TransLink,,limited,"Coach bus, coach bus, city bus, then SkyTrain."
Quesnel,quesnel,Coquitlam,coquitlam,3,TRUE,TRUE,4,bus; bus; bus; skytrain,Ebus; Rider Express; BC Transit; TransLink,,limited,"Coach bus, coach bus, city bus, then SkyTrain."
Quesnel,quesnel,Coquitlam,coquitlam,4,TRUE,FALSE,2,air; skytrain,Pacific Coastal Airlines; TransLink,,,"Plane, then SkyTrain."
